rgn_id,year,shi_tot,rgn_name,rgn_code
1,1940,1093006,North Coast,NC
1,1941,868600,North Coast,NC
1,1942,856639,North Coast,NC
1,1943,209642,North Coast,NC
1,1944,367538,North Coast,NC
1,1945,353523,North Coast,NC
1,1946,1183617,North Coast,NC
1,1947,1113905,North Coast,NC
1,1948,1332458,North Coast,NC
1,1949,1421199,North Coast,NC
1,1950,1517402,North Coast,NC
1,1951,1238317,North Coast,NC
1,1952,754372,North Coast,NC
1,1953,1123634,North Coast,NC
1,1954,983895,North Coast,NC
1,1955,1091043,North Coast,NC
1,1956,1099250,North Coast,NC
1,1957,1369411,North Coast,NC
1,1958,443878,North Coast,NC
1,1959,1442924,North Coast,NC
1,1960,1258038,North Coast,NC
1,1961,1114811,North Coast,NC
1,1962,1671661,North Coast,NC
1,1963,865823,North Coast,NC
1,1964,1321620,North Coast,NC
1,1965,564484,North Coast,NC
1,1966,371272,North Coast,NC
1,1967,246160,North Coast,NC
1,1968,468262,North Coast,NC
1,1969,117929,North Coast,NC
1,1970,1032717,North Coast,NC
1,1971,811944,North Coast,NC
1,1972,1153135,North Coast,NC
1,1973,910530,North Coast,NC
1,1974,772214,North Coast,NC
1,1975,961340,North Coast,NC
1,1976,1416735,North Coast,NC
1,1977,1609583,North Coast,NC
1,1978,831641,North Coast,NC
1,1979,987075,North Coast,NC
1,1980,1619726,North Coast,NC
1,1981,1330640,North Coast,NC
1,1982,1251333,North Coast,NC
1,1983,2144088,North Coast,NC
1,1984,2327085,North Coast,NC
1,1985,2292418,North Coast,NC
1,1986,2318062,North Coast,NC
1,1987,3034117,North Coast,NC
1,1988,2311451,North Coast,NC
1,1989,1582241,North Coast,NC
1,1990,2039987,North Coast,NC
1,1991,3049251,North Coast,NC
1,1992,2195942,North Coast,NC
1,1993,1941276,North Coast,NC
1,1994,1936355,North Coast,NC
1,1995,1661291,North Coast,NC
1,1996,2119528,North Coast,NC
1,1997,2811067,North Coast,NC
1,1998,1964804,North Coast,NC
1,1999,3273453,North Coast,NC
1,2000,2644307,North Coast,NC
1,2001,4237167,North Coast,NC
1,2002,2508465,North Coast,NC
1,2003,2954818,North Coast,NC
1,2004,2364663,North Coast,NC
1,2005,2556534,North Coast,NC
1,2006,1323326,North Coast,NC
1,2007,1953011,North Coast,NC
1,2008,1904679,North Coast,NC
1,2009,1336429,North Coast,NC
1,2010,2268117,North Coast,NC
1,2011,2172629,North Coast,NC
1,2012,2378708,North Coast,NC
1,2013,1811105,North Coast,NC
1,2014,2231929,North Coast,NC
1,2015,2420986,North Coast,NC
1,2016,1984161,North Coast,NC
2,1940,1109760,Haida Gwaii,HG
2,1941,919742,Haida Gwaii,HG
2,1942,905031,Haida Gwaii,HG
2,1943,563939,Haida Gwaii,HG
2,1944,504277,Haida Gwaii,HG
2,1945,868361,Haida Gwaii,HG
2,1946,422826,Haida Gwaii,HG
2,1947,731078,Haida Gwaii,HG
2,1948,887139,Haida Gwaii,HG
2,1949,273695,Haida Gwaii,HG
2,1950,353812,Haida Gwaii,HG
2,1951,325929,Haida Gwaii,HG
2,1952,195960,Haida Gwaii,HG
2,1953,397742,Haida Gwaii,HG
2,1954,764537,Haida Gwaii,HG
2,1955,445243,Haida Gwaii,HG
2,1956,557254,Haida Gwaii,HG
2,1957,125248,Haida Gwaii,HG
2,1958,79577,Haida Gwaii,HG
2,1959,773057,Haida Gwaii,HG
2,1960,417042,Haida Gwaii,HG
2,1961,838348,Haida Gwaii,HG
2,1962,530006,Haida Gwaii,HG
2,1963,335023,Haida Gwaii,HG
2,1964,404374,Haida Gwaii,HG
2,1965,143286,Haida Gwaii,HG
2,1966,265712,Haida Gwaii,HG
2,1967,102509,Haida Gwaii,HG
2,1968,129939,Haida Gwaii,HG
2,1969,191314,Haida Gwaii,HG
2,1970,507769,Haida Gwaii,HG
2,1971,747927,Haida Gwaii,HG
2,1972,842601,Haida Gwaii,HG
2,1973,777221,Haida Gwaii,HG
2,1974,1147143,Haida Gwaii,HG
2,1975,1041754,Haida Gwaii,HG
2,1976,2013708,Haida Gwaii,HG
2,1977,2283405,Haida Gwaii,HG
2,1978,2296933,Haida Gwaii,HG
2,1979,1523640,Haida Gwaii,HG
2,1980,2044466,Haida Gwaii,HG
2,1981,2060158,Haida Gwaii,HG
2,1982,2177161,Haida Gwaii,HG
2,1983,1473652,Haida Gwaii,HG
2,1984,1416604,Haida Gwaii,HG
2,1985,1581973,Haida Gwaii,HG
2,1986,735003,Haida Gwaii,HG
2,1987,1103308,Haida Gwaii,HG
2,1988,1193422,Haida Gwaii,HG
2,1989,1963474,Haida Gwaii,HG
2,1990,1607126,Haida Gwaii,HG
2,1991,1144722,Haida Gwaii,HG
2,1992,1037968,Haida Gwaii,HG
2,1993,1133506,Haida Gwaii,HG
2,1994,950205,Haida Gwaii,HG
2,1995,538048,Haida Gwaii,HG
2,1996,476652,Haida Gwaii,HG
2,1997,923619,Haida Gwaii,HG
2,1998,1385240,Haida Gwaii,HG
2,1999,980744,Haida Gwaii,HG
2,2000,493646,Haida Gwaii,HG
2,2001,694617,Haida Gwaii,HG
2,2002,335477,Haida Gwaii,HG
2,2003,498590,Haida Gwaii,HG
2,2004,809420,Haida Gwaii,HG
2,2005,720749,Haida Gwaii,HG
2,2006,643360,Haida Gwaii,HG
2,2007,789669,Haida Gwaii,HG
2,2008,603024,Haida Gwaii,HG
2,2009,1287025,Haida Gwaii,HG
2,2010,857607,Haida Gwaii,HG
2,2011,918671,Haida Gwaii,HG
2,2012,1237360,Haida Gwaii,HG
2,2013,1380987,Haida Gwaii,HG
2,2014,1118109,Haida Gwaii,HG
2,2015,1168199,Haida Gwaii,HG
2,2016,779365,Haida Gwaii,HG
3,1940,1005487.494,Central Coast,CC
3,1941,1376384.88,Central Coast,CC
3,1942,1366607.4780000001,Central Coast,CC
3,1943,1146429.9079999998,Central Coast,CC
3,1944,1015892.9639999999,Central Coast,CC
3,1945,693014.746,Central Coast,CC
3,1946,1301675.4759999998,Central Coast,CC
3,1947,1139802.936,Central Coast,CC
3,1948,1247642.156,Central Coast,CC
3,1949,761946.618,Central Coast,CC
3,1950,1029966.816,Central Coast,CC
3,1951,849862.738,Central Coast,CC
3,1952,424535.866,Central Coast,CC
3,1953,861866.996,Central Coast,CC
3,1954,639103.3,Central Coast,CC
3,1955,718121.764,Central Coast,CC
3,1956,506036.758,Central Coast,CC
3,1957,283332,Central Coast,CC
3,1958,390586.628,Central Coast,CC
3,1959,471592.816,Central Coast,CC
3,1960,802710.576,Central Coast,CC
3,1961,353254.476,Central Coast,CC
3,1962,1213599.8199999998,Central Coast,CC
3,1963,543958.024,Central Coast,CC
3,1964,683335.102,Central Coast,CC
3,1965,371750.886,Central Coast,CC
3,1966,310002.026,Central Coast,CC
3,1967,635481.71,Central Coast,CC
3,1968,617054.006,Central Coast,CC
3,1969,294236.332,Central Coast,CC
3,1970,1286307.7280000001,Central Coast,CC
3,1971,1074395.882,Central Coast,CC
3,1972,1627383.43,Central Coast,CC
3,1973,2151771.398,Central Coast,CC
3,1974,1584753.65,Central Coast,CC
3,1975,1722471.262,Central Coast,CC
3,1976,2405445.538,Central Coast,CC
3,1977,2326549.402,Central Coast,CC
3,1978,1245617.068,Central Coast,CC
3,1979,1053720.354,Central Coast,CC
3,1980,1620723.632,Central Coast,CC
3,1981,1942063.812,Central Coast,CC
3,1982,1674704.646,Central Coast,CC
3,1983,1873549.358,Central Coast,CC
3,1984,1502044.862,Central Coast,CC
3,1985,1401785.908,Central Coast,CC
3,1986,1741796.8059999999,Central Coast,CC
3,1987,1623692.444,Central Coast,CC
3,1988,2678332.122,Central Coast,CC
3,1989,1862462.8,Central Coast,CC
3,1990,2416925.744,Central Coast,CC
3,1991,2166917.312,Central Coast,CC
3,1992,3802927.458,Central Coast,CC
3,1993,2595938.058,Central Coast,CC
3,1994,2473396.2,Central Coast,CC
3,1995,1806094.626,Central Coast,CC
3,1996,1880336.436,Central Coast,CC
3,1997,1863869.562,Central Coast,CC
3,1998,2259535.91,Central Coast,CC
3,1999,2201357.27,Central Coast,CC
3,2000,1674882.242,Central Coast,CC
3,2001,1456047.122,Central Coast,CC
3,2002,1837550.616,Central Coast,CC
3,2003,1608056.692,Central Coast,CC
3,2004,1813834.362,Central Coast,CC
3,2005,1425343.176,Central Coast,CC
3,2006,853647.0160000001,Central Coast,CC
3,2007,809195.27,Central Coast,CC
3,2008,394708.32999999996,Central Coast,CC
3,2009,1151151.038,Central Coast,CC
3,2010,1058951.4679999999,Central Coast,CC
3,2011,1637850.7719999999,Central Coast,CC
3,2012,1503994.896,Central Coast,CC
3,2013,1944184.4440000001,Central Coast,CC
3,2014,1981031.174,Central Coast,CC
3,2015,2037937.764,Central Coast,CC
3,2016,2121217.526,Central Coast,CC
4,1940,826516.704,North Vancouver Island,NV
4,1941,838085.704,North Vancouver Island,NV
4,1942,463171.175,North Vancouver Island,NV
4,1943,537791.39,North Vancouver Island,NV
4,1944,233533.009,North Vancouver Island,NV
4,1945,269197.175,North Vancouver Island,NV
4,1946,385672.56,North Vancouver Island,NV
4,1947,320542.59,North Vancouver Island,NV
4,1948,587017.43,North Vancouver Island,NV
4,1949,630019,North Vancouver Island,NV
4,1950,804415.884,North Vancouver Island,NV
4,1951,582790.159,North Vancouver Island,NV
4,1952,337737.109,North Vancouver Island,NV
4,1953,1143406,North Vancouver Island,NV
4,1954,731507.916,North Vancouver Island,NV
4,1955,456726.26,North Vancouver Island,NV
4,1956,378760.11,North Vancouver Island,NV
4,1957,364547,North Vancouver Island,NV
4,1958,485138.415,North Vancouver Island,NV
4,1959,515865.197,North Vancouver Island,NV
4,1960,544678.964,North Vancouver Island,NV
4,1961,522033.982,North Vancouver Island,NV
4,1962,248979.414,North Vancouver Island,NV
4,1963,691666.698,North Vancouver Island,NV
4,1964,686061.481,North Vancouver Island,NV
4,1965,707037.139,North Vancouver Island,NV
4,1966,370511.604,North Vancouver Island,NV
4,1967,364259.094,North Vancouver Island,NV
4,1968,397573.083,North Vancouver Island,NV
4,1969,754548.725,North Vancouver Island,NV
4,1970,1428007.072,North Vancouver Island,NV
4,1971,961527.408,North Vancouver Island,NV
4,1972,1157593.134,North Vancouver Island,NV
4,1973,1178852.51,North Vancouver Island,NV
4,1974,725738.668,North Vancouver Island,NV
4,1975,967754.785,North Vancouver Island,NV
4,1976,659376.428,North Vancouver Island,NV
4,1977,751040.545,North Vancouver Island,NV
4,1978,1041882.106,North Vancouver Island,NV
4,1979,1086397.553,North Vancouver Island,NV
4,1980,2178916.779,North Vancouver Island,NV
4,1981,817736.701,North Vancouver Island,NV
4,1982,960565.506,North Vancouver Island,NV
4,1983,787084.203,North Vancouver Island,NV
4,1984,593210,North Vancouver Island,NV
4,1985,787593,North Vancouver Island,NV
4,1986,649043,North Vancouver Island,NV
4,1987,1089302.145,North Vancouver Island,NV
4,1988,891561,North Vancouver Island,NV
4,1989,1060644,North Vancouver Island,NV
4,1990,1111583,North Vancouver Island,NV
4,1991,871926,North Vancouver Island,NV
4,1992,1409263,North Vancouver Island,NV
4,1993,1474329.856,North Vancouver Island,NV
4,1994,1167551,North Vancouver Island,NV
4,1995,951630,North Vancouver Island,NV
4,1996,862633,North Vancouver Island,NV
4,1997,764755.85,North Vancouver Island,NV
4,1998,463934,North Vancouver Island,NV
4,1999,652557,North Vancouver Island,NV
4,2000,702420,North Vancouver Island,NV
4,2001,418771,North Vancouver Island,NV
4,2002,504705.08400000003,North Vancouver Island,NV
4,2003,629695,North Vancouver Island,NV
4,2004,714429,North Vancouver Island,NV
4,2005,794287,North Vancouver Island,NV
4,2006,401166,North Vancouver Island,NV
4,2007,563399,North Vancouver Island,NV
4,2008,151387,North Vancouver Island,NV
4,2009,560794,North Vancouver Island,NV
4,2010,483724,North Vancouver Island,NV
4,2011,224912,North Vancouver Island,NV
4,2012,524268,North Vancouver Island,NV
4,2013,655064,North Vancouver Island,NV
4,2014,389626,North Vancouver Island,NV
4,2015,927774.132,North Vancouver Island,NV
4,2016,607231.997,North Vancouver Island,NV
5,1940,1049593,West Vancouver Island,WV
5,1941,712390,West Vancouver Island,WV
5,1942,233220,West Vancouver Island,WV
5,1943,390652,West Vancouver Island,WV
5,1944,466281,West Vancouver Island,WV
5,1945,1845172,West Vancouver Island,WV
5,1946,813093,West Vancouver Island,WV
5,1947,644823,West Vancouver Island,WV
5,1948,1139966,West Vancouver Island,WV
5,1949,743306,West Vancouver Island,WV
5,1950,1102615,West Vancouver Island,WV
5,1951,1048345,West Vancouver Island,WV
5,1952,757212,West Vancouver Island,WV
5,1953,1461469,West Vancouver Island,WV
5,1954,1110079,West Vancouver Island,WV
5,1955,1082155,West Vancouver Island,WV
5,1956,1872663,West Vancouver Island,WV
5,1957,2034527,West Vancouver Island,WV
5,1958,1689498,West Vancouver Island,WV
5,1959,1115414,West Vancouver Island,WV
5,1960,801903,West Vancouver Island,WV
5,1961,882624,West Vancouver Island,WV
5,1962,1529081,West Vancouver Island,WV
5,1963,696995,West Vancouver Island,WV
5,1964,1732211,West Vancouver Island,WV
5,1965,1282612,West Vancouver Island,WV
5,1966,591463,West Vancouver Island,WV
5,1967,615091,West Vancouver Island,WV
5,1968,705121,West Vancouver Island,WV
5,1969,954089,West Vancouver Island,WV
5,1970,1722751,West Vancouver Island,WV
5,1971,2437243,West Vancouver Island,WV
5,1972,2523261,West Vancouver Island,WV
5,1973,1257278,West Vancouver Island,WV
5,1974,1369979,West Vancouver Island,WV
5,1975,2359728,West Vancouver Island,WV
5,1976,2886781,West Vancouver Island,WV
5,1977,2684289,West Vancouver Island,WV
5,1978,2322518,West Vancouver Island,WV
5,1979,3024255,West Vancouver Island,WV
5,1980,2465133,West Vancouver Island,WV
5,1981,2212873,West Vancouver Island,WV
5,1982,1745824,West Vancouver Island,WV
5,1983,1115883,West Vancouver Island,WV
5,1984,1530608,West Vancouver Island,WV
5,1985,3192154,West Vancouver Island,WV
5,1986,1925121,West Vancouver Island,WV
5,1987,2164763,West Vancouver Island,WV
5,1988,2996790,West Vancouver Island,WV
5,1989,2002621,West Vancouver Island,WV
5,1990,2236e3,West Vancouver Island,WV
5,1991,1569766,West Vancouver Island,WV
5,1992,1532159,West Vancouver Island,WV
5,1993,2396880,West Vancouver Island,WV
5,1994,1650184,West Vancouver Island,WV
5,1995,1701321,West Vancouver Island,WV
5,1996,1500285,West Vancouver Island,WV
5,1997,2510240,West Vancouver Island,WV
5,1998,1389154,West Vancouver Island,WV
5,1999,1555708,West Vancouver Island,WV
5,2000,1652778,West Vancouver Island,WV
5,2001,1212300,West Vancouver Island,WV
5,2002,1591841,West Vancouver Island,WV
5,2003,1593314,West Vancouver Island,WV
5,2004,1361349,West Vancouver Island,WV
5,2005,1093950,West Vancouver Island,WV
5,2006,426041,West Vancouver Island,WV
5,2007,796975,West Vancouver Island,WV
5,2008,748757,West Vancouver Island,WV
5,2009,1297040,West Vancouver Island,WV
5,2010,539298,West Vancouver Island,WV
5,2011,1595716,West Vancouver Island,WV
5,2012,443527,West Vancouver Island,WV
5,2013,1071017,West Vancouver Island,WV
5,2014,1307434,West Vancouver Island,WV
5,2015,658936,West Vancouver Island,WV
5,2016,1775219,West Vancouver Island,WV
6,1940,2963821.296,Strait of Georgia,SG
6,1941,3842342.296,Strait of Georgia,SG
6,1942,2614316.825,Strait of Georgia,SG
6,1943,4118631.61,Strait of Georgia,SG
6,1944,1296630.991,Strait of Georgia,SG
6,1945,1410741.825,Strait of Georgia,SG
6,1946,2072106.44,Strait of Georgia,SG
6,1947,1985593.41,Strait of Georgia,SG
6,1948,1971128.57,Strait of Georgia,SG
6,1949,2561730,Strait of Georgia,SG
6,1950,2504670.116,Strait of Georgia,SG
6,1951,3061658.841,Strait of Georgia,SG
6,1952,3555188.891,Strait of Georgia,SG
6,1953,5761405,Strait of Georgia,SG
6,1954,4190580.084,Strait of Georgia,SG
6,1955,5333886.74,Strait of Georgia,SG
6,1956,1996424.89,Strait of Georgia,SG
6,1957,2053093,Strait of Georgia,SG
6,1958,2139358.585,Strait of Georgia,SG
6,1959,3044822.803,Strait of Georgia,SG
6,1960,2845251.036,Strait of Georgia,SG
6,1961,2641223.018,Strait of Georgia,SG
6,1962,2467078.586,Strait of Georgia,SG
6,1963,2596163.302,Strait of Georgia,SG
6,1964,3038923.519,Strait of Georgia,SG
6,1965,1881273.861,Strait of Georgia,SG
6,1966,1038021.396,Strait of Georgia,SG
6,1967,2562165.906,Strait of Georgia,SG
6,1968,1432785.917,Strait of Georgia,SG
6,1969,2101794.275,Strait of Georgia,SG
6,1970,3036663.928,Strait of Georgia,SG
6,1971,3214612.592,Strait of Georgia,SG
6,1972,2935810.866,Strait of Georgia,SG
6,1973,2474931.49,Strait of Georgia,SG
6,1974,4642836.332,Strait of Georgia,SG
6,1975,5053086.215,Strait of Georgia,SG
6,1976,5664805.572,Strait of Georgia,SG
6,1977,6280015.455,Strait of Georgia,SG
6,1978,5521953.894,Strait of Georgia,SG
6,1979,6391993.447,Strait of Georgia,SG
6,1980,5609391.221,Strait of Georgia,SG
6,1981,3943053.299,Strait of Georgia,SG
6,1982,5345479.494,Strait of Georgia,SG
6,1983,3292354.797,Strait of Georgia,SG
6,1984,2662707,Strait of Georgia,SG
6,1985,5887912,Strait of Georgia,SG
6,1986,4650319,Strait of Georgia,SG
6,1987,4817856.855,Strait of Georgia,SG
6,1988,3714863,Strait of Georgia,SG
6,1989,5315932,Strait of Georgia,SG
6,1990,5615614,Strait of Georgia,SG
6,1991,4471161,Strait of Georgia,SG
6,1992,5857853,Strait of Georgia,SG
6,1993,6638039.144,Strait of Georgia,SG
6,1994,5816531,Strait of Georgia,SG
6,1995,6278608,Strait of Georgia,SG
6,1996,6829678,Strait of Georgia,SG
6,1997,5548574.15,Strait of Georgia,SG
6,1998,7824688,Strait of Georgia,SG
6,1999,6695359,Strait of Georgia,SG
6,2000,7386163,Strait of Georgia,SG
6,2001,7753101,Strait of Georgia,SG
6,2002,5647404.916,Strait of Georgia,SG
6,2003,10550986,Strait of Georgia,SG
6,2004,9511231,Strait of Georgia,SG
6,2005,7557920,Strait of Georgia,SG
6,2006,5778540,Strait of Georgia,SG
6,2007,5238653,Strait of Georgia,SG
6,2008,5816149,Strait of Georgia,SG
6,2009,6167235,Strait of Georgia,SG
6,2010,6734793,Strait of Georgia,SG
6,2011,8473289,Strait of Georgia,SG
6,2012,6224318,Strait of Georgia,SG
6,2013,7948272,Strait of Georgia,SG
6,2014,7033374,Strait of Georgia,SG
6,2015,6274062.868,Strait of Georgia,SG
6,2016,5914987.003,Strait of Georgia,SG
8,1940,45659.506,Aristazabal Island,AZ
8,1941,56575.12,Aristazabal Island,AZ
8,1942,125788.522,Aristazabal Island,AZ
8,1943,96913.092,Aristazabal Island,AZ
8,1944,217965.036,Aristazabal Island,AZ
8,1945,155575.254,Aristazabal Island,AZ
8,1946,397316.524,Aristazabal Island,AZ
8,1947,219469.064,Aristazabal Island,AZ
8,1948,274825.844,Aristazabal Island,AZ
8,1949,89452.382,Aristazabal Island,AZ
8,1950,86600.18400000001,Aristazabal Island,AZ
8,1951,89358.262,Aristazabal Island,AZ
8,1952,6616.134,Aristazabal Island,AZ
8,1953,11957.003999999999,Aristazabal Island,AZ
8,1954,6892.7,Aristazabal Island,AZ
8,1955,3031.236,Aristazabal Island,AZ
8,1956,822.242,Aristazabal Island,AZ
8,1957,0,Aristazabal Island,AZ
8,1958,3138.372,Aristazabal Island,AZ
8,1959,25524.184,Aristazabal Island,AZ
8,1960,14129.423999999999,Aristazabal Island,AZ
8,1961,7063.524,Aristazabal Island,AZ
8,1962,28062.18,Aristazabal Island,AZ
8,1963,2291.976,Aristazabal Island,AZ
8,1964,4583.898,Aristazabal Island,AZ
8,1965,2019.114,Aristazabal Island,AZ
8,1966,6478.974,Aristazabal Island,AZ
8,1967,17341.29,Aristazabal Island,AZ
8,1968,8780.994,Aristazabal Island,AZ
8,1969,1033.668,Aristazabal Island,AZ
8,1970,26566.272,Aristazabal Island,AZ
8,1971,4310.118,Aristazabal Island,AZ
8,1972,20633.57,Aristazabal Island,AZ
8,1973,28612.602,Aristazabal Island,AZ
8,1974,14014.35,Aristazabal Island,AZ
8,1975,19080.738,Aristazabal Island,AZ
8,1976,14847.462,Aristazabal Island,AZ
8,1977,24458.597999999998,Aristazabal Island,AZ
8,1978,14620.932,Aristazabal Island,AZ
8,1979,23765.646,Aristazabal Island,AZ
8,1980,57236.368,Aristazabal Island,AZ
8,1981,33643.188,Aristazabal Island,AZ
8,1982,42606.354,Aristazabal Island,AZ
8,1983,44880.642,Aristazabal Island,AZ
8,1984,22812.138,Aristazabal Island,AZ
8,1985,24101.092,Aristazabal Island,AZ
8,1986,19813.194,Aristazabal Island,AZ
8,1987,56310.556,Aristazabal Island,AZ
8,1988,23827.878,Aristazabal Island,AZ
8,1989,21724.2,Aristazabal Island,AZ
8,1990,29471.256,Aristazabal Island,AZ
8,1991,34142.688,Aristazabal Island,AZ
8,1992,36097.542,Aristazabal Island,AZ
8,1993,36747.941999999995,Aristazabal Island,AZ
8,1994,31357.8,Aristazabal Island,AZ
8,1995,21469.374,Aristazabal Island,AZ
8,1996,25923.564,Aristazabal Island,AZ
8,1997,14304.438,Aristazabal Island,AZ
8,1998,25560.09,Aristazabal Island,AZ
8,1999,25655.73,Aristazabal Island,AZ
8,2000,21328.757999999998,Aristazabal Island,AZ
8,2001,24043.878,Aristazabal Island,AZ
8,2002,31719.384,Aristazabal Island,AZ
8,2003,24424.308,Aristazabal Island,AZ
8,2004,51283.638,Aristazabal Island,AZ
8,2005,15646.824,Aristazabal Island,AZ
8,2006,11895.984,Aristazabal Island,AZ
8,2007,14660.73,Aristazabal Island,AZ
8,2008,9293.67,Aristazabal Island,AZ
8,2009,24715.962,Aristazabal Island,AZ
8,2010,19961.532,Aristazabal Island,AZ
8,2011,17079.228,Aristazabal Island,AZ
8,2012,27139.104,Aristazabal Island,AZ
8,2013,37433.556,Aristazabal Island,AZ
8,2014,31925.826,Aristazabal Island,AZ
8,2015,27925.236,Aristazabal Island,AZ
8,2016,38271.474,Aristazabal Island,AZ
