rgn_name,year,species,stockid,catch,rgn_catch,rgn_ass_catch_prop
Aristazabal Island,2007,hake,PHAKEPCOAST,0,27757.55,0
Pacific Offshore,2007,hake,PHAKEPCOAST,227189.01,302963.38,0.7498893430618578
West Vancouver Island,2015,rockfish,NA,5195221.14,32733550.720067725,NA
Strait of Georgia,2015,rockfish,NA,3842.95,16916651.25803751,NA
North Coast,2015,rockfish,NA,167527.43,6183163.396933077,NA
Haida Gwaii,2015,rockfish,NA,1881973.1,13542664.750681318,NA
Central Coast,2015,rockfish,NA,3240242.41,4916529.47,NA
North Vancouver Island,2015,rockfish,NA,1304364.96,5466401.905034657,NA
Aristazabal Island,2015,rockfish,NA,108187.18,130331.65999999999,NA
Pacific Offshore,2015,rockfish,NA,23978.77,41301.17,NA
West Vancouver Island,2014,rockfish,NA,4550000.13,22189020.67017055,NA
Strait of Georgia,2014,rockfish,NA,3944.46,15508684.950623112,NA
North Coast,2014,rockfish,NA,170348.44,8738613.755689513,NA
Haida Gwaii,2014,rockfish,NA,1835979.14,9029312.29,NA
Central Coast,2014,rockfish,NA,3357702.47,4845805.251217306,NA
North Vancouver Island,2014,rockfish,NA,1244573.08,5490220.951330182,NA
Aristazabal Island,2014,rockfish,NA,55484.22,1330071.9520534652,NA
Pacific Offshore,2014,rockfish,NA,6954.41,9361.24,NA
West Vancouver Island,2013,rockfish,NA,4989095.89,17316756.11883684,NA
Strait of Georgia,2013,rockfish,NA,3111.87,14096211.830460355,NA
North Coast,2013,rockfish,NA,167973.93,4330308.408733,NA
Haida Gwaii,2013,rockfish,NA,1760881.09,6216991.811604084,NA
Central Coast,2013,rockfish,NA,2769154.66,9412649.495147534,NA
North Vancouver Island,2013,rockfish,NA,1179523.21,4996359.600110408,NA
Aristazabal Island,2013,rockfish,NA,68436.17,679871.7443152436,NA
Pacific Offshore,2013,rockfish,NA,27512.66,30041.54,NA
West Vancouver Island,2012,rockfish,NA,4015053.17,15713811.249980953,NA
Strait of Georgia,2012,rockfish,NA,1202.6,11309120.898615398,NA
North Coast,2012,rockfish,NA,275284.15,3888577.477974049,NA
Haida Gwaii,2012,rockfish,NA,1863709.07,10845063.119959434,NA
Central Coast,2012,rockfish,NA,2817461.23,5370408.079975308,NA
North Vancouver Island,2012,rockfish,NA,1487060.09,5365299.907356744,NA
Aristazabal Island,2012,rockfish,NA,39883.78,85526.64,NA
Pacific Offshore,2012,rockfish,NA,2079.45,14818.8,NA
West Vancouver Island,2011,rockfish,NA,4877363.48,15620818.084793031,NA
Strait of Georgia,2011,rockfish,NA,1745.52,7687581.640764271,NA
North Coast,2011,rockfish,NA,168707.03,8595484.047202013,NA
Haida Gwaii,2011,rockfish,NA,1997839.67,7319205.81,NA
Central Coast,2011,rockfish,NA,3063690.02,5212590.872784705,NA
North Vancouver Island,2011,rockfish,NA,1727040.44,6452203.007632233,NA
Aristazabal Island,2011,rockfish,NA,79660.71,993976.140166846,NA
Pacific Offshore,2011,rockfish,NA,5109.01,6367.5,NA
West Vancouver Island,2010,rockfish,NA,4014137.54,10583536.314029172,NA
Strait of Georgia,2010,rockfish,NA,7733.24,7873037.449448899,NA
North Coast,2010,rockfish,NA,223733.37,3841450.283543457,NA
Haida Gwaii,2010,rockfish,NA,2141674.27,9241521.132846788,NA
Central Coast,2010,rockfish,NA,2809500.88,9532951.747544048,NA
North Vancouver Island,2010,rockfish,NA,1115652.55,5870856.955335896,NA
Aristazabal Island,2010,rockfish,NA,131388.62,588791.5203010635,NA
Pacific Offshore,2010,rockfish,NA,25301.67,34715.009999999995,NA
West Vancouver Island,2009,rockfish,NA,4074225.33,14065268.216425687,NA
Strait of Georgia,2009,rockfish,NA,3180.5,18544835.568107594,NA
North Coast,2009,rockfish,NA,175638.6,5081576.212980492,NA
Haida Gwaii,2009,rockfish,NA,2153207.97,14117849.720231751,NA
Central Coast,2009,rockfish,NA,3324157.26,5085115.877180197,NA
North Vancouver Island,2009,rockfish,NA,1594941.31,6671595.270052206,NA
Aristazabal Island,2009,rockfish,NA,130620.37,454057.20029877074,NA
Pacific Offshore,2009,rockfish,NA,1717.57,9615.72,NA
West Vancouver Island,2008,rockfish,NA,5374677.18,14536209.030206352,NA
Strait of Georgia,2008,rockfish,NA,3441.71,12169803.32048056,NA
North Coast,2008,rockfish,NA,243987.03,9152255.537298894,NA
Haida Gwaii,2008,rockfish,NA,1979985.34,11240284.73,NA
Central Coast,2008,rockfish,NA,2764783.89,4152124.140710771,NA
North Vancouver Island,2008,rockfish,NA,921727.59,4130771.8948168396,NA
Aristazabal Island,2008,rockfish,NA,72041.54,1142380.2229039313,NA
Pacific Offshore,2008,rockfish,NA,8092.93,12437.29,NA
West Vancouver Island,2007,rockfish,NA,2750289.98,9911612.701645885,NA
Strait of Georgia,2007,rockfish,NA,4263.98,13400668.095038457,NA
North Coast,2007,rockfish,NA,275620.49,4634037.613483222,NA
Haida Gwaii,2007,rockfish,NA,1749639.8,11755290.6,NA
Central Coast,2007,rockfish,NA,2472779.5,9862748.438992398,NA
North Vancouver Island,2007,rockfish,NA,762949.04,4732867.0501448,NA
Aristazabal Island,2007,rockfish,NA,36823.41,187168.9044411718,NA
Pacific Offshore,2007,rockfish,NA,5290.1,9217.08,NA
West Vancouver Island,2015,sablefish,SABLEFPCAN,837084.89,23123694.650000002,0.03620030893289797
North Coast,2015,sablefish,SABLEFPCAN,9895.89,714184.1599999999,0.013856216021369055
Haida Gwaii,2015,sablefish,SABLEFPCAN,1250106.27,6495333.24,0.1924622223077811
Central Coast,2015,sablefish,SABLEFPCAN,167686.88,5495709.58,0.030512325580348443
North Vancouver Island,2015,sablefish,SABLEFPCAN,285670.17,13240157.73,0.02157603978936888
Aristazabal Island,2015,sablefish,SABLEFPCAN,56.66,28485.460000000003,0.0019890849577293116
Pacific Offshore,2015,sablefish,SABLEFPCAN,36466.23,125158.3,0.2913608606061284
West Vancouver Island,2014,sablefish,SABLEFPCAN,487052.11,31301029.080000002,0.015560258698050446
North Coast,2014,sablefish,SABLEFPCAN,7099.37,830930.46,0.008543879833217331
Haida Gwaii,2014,sablefish,SABLEFPCAN,917060.9,5381161.89,0.17042061152336008
Central Coast,2014,sablefish,SABLEFPCAN,127534.45,2235712.94,0.05704419727516539
North Vancouver Island,2014,sablefish,SABLEFPCAN,133841.37,4623223.77,0.028949792754677763
Aristazabal Island,2014,sablefish,SABLEFPCAN,0,43925.350000000006,0
Pacific Offshore,2014,sablefish,SABLEFPCAN,40073.79,571227.6799999999,0.07015379576844036
West Vancouver Island,2013,sablefish,SABLEFPCAN,540341.98,31231243.810000002,0.017301327583597124
Strait of Georgia,2013,sablefish,SABLEFPCAN,0,2220359.48,0
North Coast,2013,sablefish,SABLEFPCAN,8745.76,1183364.02,0.007390591442859654
Haida Gwaii,2013,sablefish,SABLEFPCAN,950863.04,5786972.91,0.16431095406665727
Central Coast,2013,sablefish,SABLEFPCAN,154926.04,4682897.63,0.03308337107510079
North Vancouver Island,2013,sablefish,SABLEFPCAN,228410.96,18195198.150000002,0.01255336480081147
Aristazabal Island,2013,sablefish,SABLEFPCAN,0,32967.89,0
Pacific Offshore,2013,sablefish,SABLEFPCAN,40791.38,320986.21,0.127081409509773
West Vancouver Island,2012,sablefish,SABLEFPCAN,485565.84,27955083.53,0.017369500594727787
Strait of Georgia,2012,sablefish,SABLEFPCAN,0,459578.76,0
North Coast,2012,sablefish,SABLEFPCAN,8150.86,1012947.5,0.008046675666804054
Haida Gwaii,2012,sablefish,SABLEFPCAN,1241996.12,5858837.890000001,0.2119867699565246
Central Coast,2012,sablefish,SABLEFPCAN,222264.95,6651097.05,0.03341778782193533
North Vancouver Island,2012,sablefish,SABLEFPCAN,152628.19,15882505.030000001,0.009609831050687852
Aristazabal Island,2012,sablefish,SABLEFPCAN,27.21,28531.95,9.536677303864615e-4
Pacific Offshore,2012,sablefish,SABLEFPCAN,94070.46,308783.42000000004,0.30464867576115323
West Vancouver Island,2011,sablefish,SABLEFPCAN,564190.9,37483061.97,0.015051889316074464
Strait of Georgia,2011,sablefish,SABLEFPCAN,0,5808.61,0
North Coast,2011,sablefish,SABLEFPCAN,7768.41,1116084.9,0.006960411345050901
Haida Gwaii,2011,sablefish,SABLEFPCAN,1164437.1,6398602.08,0.18198304652193656
Central Coast,2011,sablefish,SABLEFPCAN,148430.8,9315430.09,0.015933864412695085
North Vancouver Island,2011,sablefish,SABLEFPCAN,150088.9,12880619.940000001,0.011652304058278112
Aristazabal Island,2011,sablefish,SABLEFPCAN,367.95,30500.67,0.01206366942103239
Pacific Offshore,2011,sablefish,SABLEFPCAN,77906.35,387591.51,0.20100117776057583
West Vancouver Island,2010,sablefish,SABLEFPCAN,268583.77,48255117.88,0.005565912628540449
Strait of Georgia,2010,sablefish,SABLEFPCAN,564.2,5777.28,0.09765841364794507
North Coast,2010,sablefish,SABLEFPCAN,391459.93,1510411.17,0.2591744140769298
Haida Gwaii,2010,sablefish,SABLEFPCAN,2373431.02,9266914.43,0.25611880177898655
Central Coast,2010,sablefish,SABLEFPCAN,750404.56,8696099.86,0.08629208174709255
North Vancouver Island,2010,sablefish,SABLEFPCAN,175089.05,2632440.65,0.0665120598255463
Aristazabal Island,2010,sablefish,SABLEFPCAN,24964.63,50359.26,0.4957306759471843
Pacific Offshore,2010,sablefish,SABLEFPCAN,5871.03,366517.52,0.016018415709022585
West Vancouver Island,2009,sablefish,SABLEFPCAN,465562.55,37271476.04,0.012491121883671984
North Coast,2009,sablefish,SABLEFPCAN,8658.93,842187.1699999999,0.010281479353336623
Haida Gwaii,2009,sablefish,SABLEFPCAN,1649913.23,7717113.55,0.21379926825101594
Central Coast,2009,sablefish,SABLEFPCAN,216134.98,12261406.66,0.01762725811102003
North Vancouver Island,2009,sablefish,SABLEFPCAN,135841.75,5608324.96,0.024221447752913378
Aristazabal Island,2009,sablefish,SABLEFPCAN,253.18,25609.350000000002,0.009886232957884522
Pacific Offshore,2009,sablefish,SABLEFPCAN,79199.76,169631.05,0.46689423899692895
West Vancouver Island,2008,sablefish,SABLEFPCAN,924596.85,44447984.55,0.02080177221443891
Strait of Georgia,2008,sablefish,SABLEFPCAN,24.17,4651.72,0.00519592752788216
North Coast,2008,sablefish,SABLEFPCAN,14565.78,3751913.03,0.0038822275152790527
Haida Gwaii,2008,sablefish,SABLEFPCAN,1642115.32,7449780.51,0.22042465785344328
Central Coast,2008,sablefish,SABLEFPCAN,185446.82,22705959.03,0.008167319414034898
North Vancouver Island,2008,sablefish,SABLEFPCAN,280645.4,2432808.94,0.1153585862768163
Aristazabal Island,2008,sablefish,SABLEFPCAN,329.54,27200.52,0.012115209562170135
Pacific Offshore,2008,sablefish,SABLEFPCAN,45407.62,405129.13,0.11208184412708116
West Vancouver Island,2007,sablefish,SABLEFPCAN,930955.14,28149583.85,0.033071719459895316
Strait of Georgia,2007,sablefish,SABLEFPCAN,469.5,7543.88,0.06223587861949024
North Coast,2007,sablefish,SABLEFPCAN,8291.45,2272795.24,0.0036481289005163525
Haida Gwaii,2007,sablefish,SABLEFPCAN,1903181.71,7386760.319999999,0.25764768688203493
Central Coast,2007,sablefish,SABLEFPCAN,252827.51,29969006.09,0.008436299463543538
North Vancouver Island,2007,sablefish,SABLEFPCAN,229609.82,9642762.209999999,0.02381162316352505
Aristazabal Island,2007,sablefish,SABLEFPCAN,104.11,27757.55,0.0037506912533707046
Pacific Offshore,2007,sablefish,SABLEFPCAN,69852.62,302963.38,0.23056456526197983
West Vancouver Island,2015,skates,NA,110457.4,32733550.720067725,NA
Strait of Georgia,2015,skates,NA,16048.58,16916651.25803751,NA
North Coast,2015,skates,NA,142068.91,6183163.396933077,NA
Haida Gwaii,2015,skates,NA,200898.32,13542664.750681318,NA
Central Coast,2015,skates,NA,53893.99,4916529.47,NA
North Vancouver Island,2015,skates,NA,7774.88,5466401.905034657,NA
Aristazabal Island,2015,skates,NA,222.48,130331.65999999999,NA
Pacific Offshore,2015,skates,NA,126.86,41301.17,NA
West Vancouver Island,2014,skates,NA,164534.07,22189020.67017055,NA
Strait of Georgia,2014,skates,NA,12147.31,15508684.950623112,NA
North Coast,2014,skates,NA,171935.1,8738613.755689513,NA
Haida Gwaii,2014,skates,NA,256899,9029312.29,NA
Central Coast,2014,skates,NA,195020.17,4845805.251217306,NA
North Vancouver Island,2014,skates,NA,23547.8,5490220.951330182,NA
Aristazabal Island,2014,skates,NA,3212.26,1330071.9520534652,NA
Pacific Offshore,2014,skates,NA,629.25,9361.24,NA
West Vancouver Island,2013,skates,NA,222867.55,17316756.11883684,NA
Strait of Georgia,2013,skates,NA,12039.5,14096211.830460355,NA
North Coast,2013,skates,NA,244089.26,4330308.408733,NA
Haida Gwaii,2013,skates,NA,282996.39,6216991.811604084,NA
Central Coast,2013,skates,NA,130278.27,9412649.495147534,NA
North Vancouver Island,2013,skates,NA,22986.89,4996359.600110408,NA
Aristazabal Island,2013,skates,NA,804.44,679871.7443152436,NA
Pacific Offshore,2013,skates,NA,864.37,30041.54,NA
West Vancouver Island,2012,skates,NA,263395.67,15713811.249980953,NA
Strait of Georgia,2012,skates,NA,9808.09,11309120.898615398,NA
North Coast,2012,skates,NA,222082.9,3888577.477974049,NA
Haida Gwaii,2012,skates,NA,202288.5,10845063.119959434,NA
Central Coast,2012,skates,NA,224987.99,5370408.079975308,NA
North Vancouver Island,2012,skates,NA,34060.29,5365299.907356744,NA
Aristazabal Island,2012,skates,NA,1599.87,85526.64,NA
Pacific Offshore,2012,skates,NA,591.76,14818.8,NA
West Vancouver Island,2011,skates,NA,284514.21,15620818.084793031,NA
Strait of Georgia,2011,skates,NA,7096.56,7687581.640764271,NA
North Coast,2011,skates,NA,341850.04,8595484.047202013,NA
Haida Gwaii,2011,skates,NA,296253.08,7319205.81,NA
Central Coast,2011,skates,NA,353005.38,5212590.872784705,NA
North Vancouver Island,2011,skates,NA,36558.73,6452203.007632233,NA
Aristazabal Island,2011,skates,NA,1433,993976.140166846,NA
Pacific Offshore,2011,skates,NA,237.5,6367.5,NA
West Vancouver Island,2010,skates,NA,248870.27,10583536.314029172,NA
Strait of Georgia,2010,skates,NA,9080.58,7873037.449448899,NA
North Coast,2010,skates,NA,292254.56,3841450.283543457,NA
Haida Gwaii,2010,skates,NA,204830.1,9241521.132846788,NA
Central Coast,2010,skates,NA,228593.74,9532951.747544048,NA
North Vancouver Island,2010,skates,NA,43684.41,5870856.955335896,NA
Aristazabal Island,2010,skates,NA,3294.82,588791.5203010635,NA
Pacific Offshore,2010,skates,NA,652.16,34715.009999999995,NA
West Vancouver Island,2009,skates,NA,277476.55,14065268.216425687,NA
Strait of Georgia,2009,skates,NA,4684.84,18544835.568107594,NA
North Coast,2009,skates,NA,262174.69,5081576.212980492,NA
Haida Gwaii,2009,skates,NA,180211.18,14117849.720231751,NA
Central Coast,2009,skates,NA,106798.31,5085115.877180197,NA
North Vancouver Island,2009,skates,NA,39767.36,6671595.270052206,NA
Aristazabal Island,2009,skates,NA,5186.36,454057.20029877074,NA
Pacific Offshore,2009,skates,NA,926.44,9615.72,NA
West Vancouver Island,2008,skates,NA,268086.36,14536209.030206352,NA
Strait of Georgia,2008,skates,NA,7644.58,12169803.32048056,NA
North Coast,2008,skates,NA,269932.96,9152255.537298894,NA
Haida Gwaii,2008,skates,NA,196056.65,11240284.73,NA
Central Coast,2008,skates,NA,120155.98,4152124.140710771,NA
North Vancouver Island,2008,skates,NA,32194.31,4130771.8948168396,NA
Aristazabal Island,2008,skates,NA,3230.7,1142380.2229039313,NA
Pacific Offshore,2008,skates,NA,947.58,12437.29,NA
West Vancouver Island,2007,skates,NA,154708.34,9911612.701645885,NA
Strait of Georgia,2007,skates,NA,9948.13,13400668.095038457,NA
North Coast,2007,skates,NA,145307.37,4634037.613483222,NA
Haida Gwaii,2007,skates,NA,187692.11,11755290.6,NA
Central Coast,2007,skates,NA,423918.24,9862748.438992398,NA
North Vancouver Island,2007,skates,NA,34701.37,4732867.0501448,NA
Aristazabal Island,2007,skates,NA,584.17,187168.9044411718,NA
Pacific Offshore,2007,skates,NA,349.62,9217.08,NA
West Vancouver Island,2015,spot_prawn,NA,470999,32733550.720067725,NA
Strait of Georgia,2015,spot_prawn,NA,1281399,16916651.25803751,NA
North Coast,2015,spot_prawn,NA,137362,6183163.396933077,NA
Haida Gwaii,2015,spot_prawn,NA,161892,13542664.750681318,NA
Central Coast,2015,spot_prawn,NA,449314,4916529.47,NA
North Vancouver Island,2015,spot_prawn,NA,1390667,5466401.905034657,NA
Aristazabal Island,2015,spot_prawn,NA,11225,130331.65999999999,NA
Pacific Offshore,2015,spot_prawn,NA,0,41301.17,NA
West Vancouver Island,2014,spot_prawn,NA,724384,22189020.67017055,NA
Strait of Georgia,2014,spot_prawn,NA,955626,15508684.950623112,NA
North Coast,2014,spot_prawn,NA,162925,8738613.755689513,NA
Haida Gwaii,2014,spot_prawn,NA,118674,9029312.29,NA
Central Coast,2014,spot_prawn,NA,334172,4845805.251217306,NA
North Vancouver Island,2014,spot_prawn,NA,1188703,5490220.951330182,NA
Aristazabal Island,2014,spot_prawn,NA,13505,1330071.9520534652,NA
Pacific Offshore,2014,spot_prawn,NA,0,9361.24,NA
West Vancouver Island,2013,spot_prawn,NA,609418,17316756.11883684,NA
Strait of Georgia,2013,spot_prawn,NA,1232481,14096211.830460355,NA
North Coast,2013,spot_prawn,NA,214766,4330308.408733,NA
Haida Gwaii,2013,spot_prawn,NA,77950,6216991.811604084,NA
Central Coast,2013,spot_prawn,NA,438868,9412649.495147534,NA
North Vancouver Island,2013,spot_prawn,NA,996291,4996359.600110408,NA
Aristazabal Island,2013,spot_prawn,NA,9809,679871.7443152436,NA
Pacific Offshore,2013,spot_prawn,NA,0,30041.54,NA
West Vancouver Island,2012,spot_prawn,NA,688875,15713811.249980953,NA
Strait of Georgia,2012,spot_prawn,NA,1454680,11309120.898615398,NA
North Coast,2012,spot_prawn,NA,165082,3888577.477974049,NA
Haida Gwaii,2012,spot_prawn,NA,79825,10845063.119959434,NA
Central Coast,2012,spot_prawn,NA,522828,5370408.079975308,NA
North Vancouver Island,2012,spot_prawn,NA,922081,5365299.907356744,NA
Aristazabal Island,2012,spot_prawn,NA,5831,85526.64,NA
Pacific Offshore,2012,spot_prawn,NA,0,14818.8,NA
West Vancouver Island,2011,spot_prawn,NA,1350196,15620818.084793031,NA
Strait of Georgia,2011,spot_prawn,NA,1940514,7687581.640764271,NA
North Coast,2011,spot_prawn,NA,140131,8595484.047202013,NA
Haida Gwaii,2011,spot_prawn,NA,136599,7319205.81,NA
Central Coast,2011,spot_prawn,NA,707207,5212590.872784705,NA
North Vancouver Island,2011,spot_prawn,NA,1662111,6452203.007632233,NA
Aristazabal Island,2011,spot_prawn,NA,7368,993976.140166846,NA
Pacific Offshore,2011,spot_prawn,NA,0,6367.5,NA
West Vancouver Island,2010,spot_prawn,NA,902499,10583536.314029172,NA
Strait of Georgia,2010,spot_prawn,NA,1632727,7873037.449448899,NA
North Coast,2010,spot_prawn,NA,116820,3841450.283543457,NA
Haida Gwaii,2010,spot_prawn,NA,152257,9241521.132846788,NA
Central Coast,2010,spot_prawn,NA,463484,9532951.747544048,NA
North Vancouver Island,2010,spot_prawn,NA,1389861,5870856.955335896,NA
Aristazabal Island,2010,spot_prawn,NA,5367,588791.5203010635,NA
Pacific Offshore,2010,spot_prawn,NA,0,34715.009999999995,NA
West Vancouver Island,2009,spot_prawn,NA,957538,14065268.216425687,NA
Strait of Georgia,2009,spot_prawn,NA,3440395,18544835.568107594,NA
North Coast,2009,spot_prawn,NA,169979,5081576.212980492,NA
Haida Gwaii,2009,spot_prawn,NA,77817,14117849.720231751,NA
Central Coast,2009,spot_prawn,NA,550879,5085115.877180197,NA
North Vancouver Island,2009,spot_prawn,NA,2124998,6671595.270052206,NA
Aristazabal Island,2009,spot_prawn,NA,4159,454057.20029877074,NA
Pacific Offshore,2009,spot_prawn,NA,0,9615.72,NA
West Vancouver Island,2008,spot_prawn,NA,520929,14536209.030206352,NA
Strait of Georgia,2008,spot_prawn,NA,2943904,12169803.32048056,NA
North Coast,2008,spot_prawn,NA,145091,9152255.537298894,NA
Haida Gwaii,2008,spot_prawn,NA,73576,11240284.73,NA
Central Coast,2008,spot_prawn,NA,329623,4152124.140710771,NA
North Vancouver Island,2008,spot_prawn,NA,1077016,4130771.8948168396,NA
Aristazabal Island,2008,spot_prawn,NA,4131,1142380.2229039313,NA
Pacific Offshore,2008,spot_prawn,NA,0,12437.29,NA
West Vancouver Island,2007,spot_prawn,NA,439174,9911612.701645885,NA
Strait of Georgia,2007,spot_prawn,NA,3662705,13400668.095038457,NA
North Coast,2007,spot_prawn,NA,252001,4634037.613483222,NA
Haida Gwaii,2007,spot_prawn,NA,75319,11755290.6,NA
Central Coast,2007,spot_prawn,NA,395742,9862748.438992398,NA
North Vancouver Island,2007,spot_prawn,NA,1173250,4732867.0501448,NA
Aristazabal Island,2007,spot_prawn,NA,4387,187168.9044411718,NA
Pacific Offshore,2007,spot_prawn,NA,0,9217.08,NA
West Vancouver Island,2015,walleye_pollock,NA,409094.29,32733550.720067725,NA
Strait of Georgia,2015,walleye_pollock,NA,690018.91,16916651.25803751,NA
North Coast,2015,walleye_pollock,NA,1117237.77,6183163.396933077,NA
