rgn_name,year,species,stockid,catch,rgn_catch,rgn_ass_catch_prop
Haida Gwaii,2015,walleye_pollock,NA,381100.13,13542664.750681318,NA
Central Coast,2015,walleye_pollock,NA,60181.72,4916529.47,NA
North Vancouver Island,2015,walleye_pollock,NA,1749425.1,5466401.905034657,NA
Aristazabal Island,2015,walleye_pollock,NA,0,130331.65999999999,NA
West Vancouver Island,2014,walleye_pollock,NA,4002870.03,22189020.67017055,NA
Strait of Georgia,2014,walleye_pollock,NA,866665.33,15508684.950623112,NA
North Coast,2014,walleye_pollock,NA,453722.07,8738613.755689513,NA
Haida Gwaii,2014,walleye_pollock,NA,180958,9029312.29,NA
Central Coast,2014,walleye_pollock,NA,31495.09,4845805.251217306,NA
North Vancouver Island,2014,walleye_pollock,NA,2003360.5,5490220.951330182,NA
Aristazabal Island,2014,walleye_pollock,NA,0,1330071.9520534652,NA
Pacific Offshore,2014,walleye_pollock,NA,0,9361.24,NA
West Vancouver Island,2013,walleye_pollock,NA,141513.36,17316756.11883684,NA
Strait of Georgia,2013,walleye_pollock,NA,1071235.94,14096211.830460355,NA
North Coast,2013,walleye_pollock,NA,271932.05,4330308.408733,NA
Haida Gwaii,2013,walleye_pollock,NA,543666.01,6216991.811604084,NA
Central Coast,2013,walleye_pollock,NA,35870.39,9412649.495147534,NA
North Vancouver Island,2013,walleye_pollock,NA,1334626.7,4996359.600110408,NA
Pacific Offshore,2013,walleye_pollock,NA,0,30041.54,NA
West Vancouver Island,2012,walleye_pollock,NA,1205043.3,15713811.249980953,NA
Strait of Georgia,2012,walleye_pollock,NA,1010747.57,11309120.898615398,NA
North Coast,2012,walleye_pollock,NA,305541.27,3888577.477974049,NA
Haida Gwaii,2012,walleye_pollock,NA,820638.33,10845063.119959434,NA
Central Coast,2012,walleye_pollock,NA,44578.07,5370408.079975308,NA
North Vancouver Island,2012,walleye_pollock,NA,1702913.99,5365299.907356744,NA
Pacific Offshore,2012,walleye_pollock,NA,0,14818.8,NA
West Vancouver Island,2011,walleye_pollock,NA,1302107.6,15620818.084793031,NA
Strait of Georgia,2011,walleye_pollock,NA,125769.64,7687581.640764271,NA
North Coast,2011,walleye_pollock,NA,82343.27,8595484.047202013,NA
Haida Gwaii,2011,walleye_pollock,NA,738668.62,7319205.81,NA
Central Coast,2011,walleye_pollock,NA,47784.77,5212590.872784705,NA
North Vancouver Island,2011,walleye_pollock,NA,1871003,6452203.007632233,NA
Aristazabal Island,2011,walleye_pollock,NA,0,993976.140166846,NA
West Vancouver Island,2010,walleye_pollock,NA,61830.55,10583536.314029172,NA
Strait of Georgia,2010,walleye_pollock,NA,1296.88,7873037.449448899,NA
North Coast,2010,walleye_pollock,NA,291244.27,3841450.283543457,NA
Haida Gwaii,2010,walleye_pollock,NA,1371445.74,9241521.132846788,NA
Central Coast,2010,walleye_pollock,NA,18888.32,9532951.747544048,NA
North Vancouver Island,2010,walleye_pollock,NA,1884038.14,5870856.955335896,NA
Pacific Offshore,2010,walleye_pollock,NA,0,34715.009999999995,NA
West Vancouver Island,2009,walleye_pollock,NA,186418.73,14065268.216425687,NA
Strait of Georgia,2009,walleye_pollock,NA,27584.41,18544835.568107594,NA
North Coast,2009,walleye_pollock,NA,133364.05,5081576.212980492,NA
Haida Gwaii,2009,walleye_pollock,NA,1291065.97,14117849.720231751,NA
Central Coast,2009,walleye_pollock,NA,9178.19,5085115.877180197,NA
North Vancouver Island,2009,walleye_pollock,NA,1502284.12,6671595.270052206,NA
Pacific Offshore,2009,walleye_pollock,NA,0,9615.72,NA
West Vancouver Island,2008,walleye_pollock,NA,574.89,14536209.030206352,NA
Strait of Georgia,2008,walleye_pollock,NA,1833.71,12169803.32048056,NA
North Coast,2008,walleye_pollock,NA,83338.46,9152255.537298894,NA
Haida Gwaii,2008,walleye_pollock,NA,264579.37,11240284.73,NA
Central Coast,2008,walleye_pollock,NA,3724.79,4152124.140710771,NA
North Vancouver Island,2008,walleye_pollock,NA,973576.95,4130771.8948168396,NA
Strait of Georgia,2007,walleye_pollock,NA,620.31,13400668.095038457,NA
North Coast,2007,walleye_pollock,NA,113131.67,4634037.613483222,NA
Haida Gwaii,2007,walleye_pollock,NA,586622.24,11755290.6,NA
Central Coast,2007,walleye_pollock,NA,22710.23,9862748.438992398,NA
North Vancouver Island,2007,walleye_pollock,NA,1070471.07,4732867.0501448,NA
Aristazabal Island,2007,walleye_pollock,NA,63.75,187168.9044411718,NA
Pacific Offshore,2007,walleye_pollock,NA,0,9217.08,NA
West Vancouver Island,2015,sole,NA,1285716.28,32733550.720067725,NA
Strait of Georgia,2015,sole,NA,75422.67,16916651.25803751,NA
North Coast,2015,sole,NA,421238.78,6183163.396933077,NA
Haida Gwaii,2015,sole,NA,465776.27,13542664.750681318,NA
Central Coast,2015,sole,NA,196610.55,4916529.47,NA
North Vancouver Island,2015,sole,NA,76802.64,5466401.905034657,NA
Aristazabal Island,2015,sole,NA,478.9,130331.65999999999,NA
Pacific Offshore,2015,sole,NA,13465.93,41301.17,NA
West Vancouver Island,2014,sole,NA,1433357.16,22189020.67017055,NA
Strait of Georgia,2014,sole,NA,80209.72,15508684.950623112,NA
North Coast,2014,sole,NA,554479.43,8738613.755689513,NA
Haida Gwaii,2014,sole,NA,683178.66,9029312.29,NA
Central Coast,2014,sole,NA,186402.75,4845805.251217306,NA
North Vancouver Island,2014,sole,NA,95888.34,5490220.951330182,NA
Aristazabal Island,2014,sole,NA,154.79,1330071.9520534652,NA
Pacific Offshore,2014,sole,NA,406.79,9361.24,NA
West Vancouver Island,2013,sole,NA,1703740.26,17316756.11883684,NA
Strait of Georgia,2013,sole,NA,102051.33,14096211.830460355,NA
North Coast,2013,sole,NA,901572.89,4330308.408733,NA
Haida Gwaii,2013,sole,NA,679928.32,6216991.811604084,NA
Central Coast,2013,sole,NA,217890.04,9412649.495147534,NA
North Vancouver Island,2013,sole,NA,93523.86,4996359.600110408,NA
Aristazabal Island,2013,sole,NA,138.52,679871.7443152436,NA
Pacific Offshore,2013,sole,NA,0,30041.54,NA
West Vancouver Island,2012,sole,NA,1776045.56,15713811.249980953,NA
Strait of Georgia,2012,sole,NA,83825.3,11309120.898615398,NA
North Coast,2012,sole,NA,1083893.35,3888577.477974049,NA
Haida Gwaii,2012,sole,NA,680149.78,10845063.119959434,NA
Central Coast,2012,sole,NA,253917.08,5370408.079975308,NA
North Vancouver Island,2012,sole,NA,83632.06,5365299.907356744,NA
Aristazabal Island,2012,sole,NA,82.61,85526.64,NA
Pacific Offshore,2012,sole,NA,4226.8,14818.8,NA
West Vancouver Island,2011,sole,NA,1823564.81,15620818.084793031,NA
Strait of Georgia,2011,sole,NA,81613.34,7687581.640764271,NA
North Coast,2011,sole,NA,814812.02,8595484.047202013,NA
Haida Gwaii,2011,sole,NA,803479.14,7319205.81,NA
Central Coast,2011,sole,NA,259074.1,5212590.872784705,NA
North Vancouver Island,2011,sole,NA,89001.79,6452203.007632233,NA
Aristazabal Island,2011,sole,NA,23.81,993976.140166846,NA
West Vancouver Island,2010,sole,NA,1038473.2,10583536.314029172,NA
Strait of Georgia,2010,sole,NA,82179.81,7873037.449448899,NA
North Coast,2010,sole,NA,666003.99,3841450.283543457,NA
Haida Gwaii,2010,sole,NA,647474.56,9241521.132846788,NA
Central Coast,2010,sole,NA,335519.38,9532951.747544048,NA
North Vancouver Island,2010,sole,NA,72185.14,5870856.955335896,NA
Aristazabal Island,2010,sole,NA,107,588791.5203010635,NA
West Vancouver Island,2009,sole,NA,1105251.88,14065268.216425687,NA
Strait of Georgia,2009,sole,NA,68493,18544835.568107594,NA
North Coast,2009,sole,NA,846319.74,5081576.212980492,NA
Haida Gwaii,2009,sole,NA,788154.4,14117849.720231751,NA
Central Coast,2009,sole,NA,239702.05,5085115.877180197,NA
North Vancouver Island,2009,sole,NA,140448.68,6671595.270052206,NA
West Vancouver Island,2008,sole,NA,1335939.39,14536209.030206352,NA
Strait of Georgia,2008,sole,NA,65753.68,12169803.32048056,NA
North Coast,2008,sole,NA,1043253.86,9152255.537298894,NA
Haida Gwaii,2008,sole,NA,881438.45,11240284.73,NA
Central Coast,2008,sole,NA,169465.77,4152124.140710771,NA
North Vancouver Island,2008,sole,NA,74353.49,4130771.8948168396,NA
Aristazabal Island,2008,sole,NA,19.92,1142380.2229039313,NA
Pacific Offshore,2008,sole,NA,157.1,12437.29,NA
West Vancouver Island,2007,sole,NA,664323.57,9911612.701645885,NA
Strait of Georgia,2007,sole,NA,75838.97,13400668.095038457,NA
North Coast,2007,sole,NA,737412.94,4634037.613483222,NA
Haida Gwaii,2007,sole,NA,411227.6,11755290.6,NA
Central Coast,2007,sole,NA,321568.24,9862748.438992398,NA
North Vancouver Island,2007,sole,NA,117304.15,4732867.0501448,NA
Aristazabal Island,2007,sole,NA,83.12,187168.9044411718,NA
Pacific Offshore,2007,sole,NA,87.76,9217.08,NA
West Vancouver Island,2015,srsole,NA,10723.53,32733550.720067725,NA
Strait of Georgia,2015,srsole,NA,4629.36,16916651.25803751,NA
North Coast,2015,srsole,RSOLEHSTR,150061.33,714184.1599999999,0.21011573541479833
Haida Gwaii,2015,srsole,RSOLE5AB,45806.69838365673,6495333.24,0.007052247620116982
Haida Gwaii,2015,srsole,RSOLEHSTR,192239.63161634325,6495333.24,0.02959657719060204
Central Coast,2015,srsole,RSOLE5AB,91346.21923486472,5495709.58,0.01662136943467539
Central Coast,2015,srsole,RSOLEHSTR,11724.550765135295,5495709.58,0.002133400718226325
North Vancouver Island,2015,srsole,RSOLE5AB,3609.8,13240157.73,2.7264025652963276e-4
Aristazabal Island,2015,srsole,RSOLE5AB,0.5851872053353091,28485.460000000003,2.0543365118039484e-5
Aristazabal Island,2015,srsole,RSOLEHSTR,21.54481279466469,28485.460000000003,7.563442119124876e-4
Pacific Offshore,2015,srsole,NA,0,41301.17,NA
West Vancouver Island,2014,srsole,NA,33128,22189020.67017055,NA
Strait of Georgia,2014,srsole,NA,7200.04,15508684.950623112,NA
North Coast,2014,srsole,RSOLEHSTR,216393.49,830930.46,0.26042310447976597
Haida Gwaii,2014,srsole,RSOLE5AB,36016.762195612864,5381161.89,0.006693119986325642
Haida Gwaii,2014,srsole,RSOLEHSTR,151153.6378043871,5381161.89,0.028089405391293128
Central Coast,2014,srsole,RSOLE5AB,197810.57236916252,2235712.94,0.0884776255618767
Central Coast,2014,srsole,RSOLEHSTR,25389.557630837502,2235712.94,0.01135635849155013
North Vancouver Island,2014,srsole,RSOLE5AB,10743.55,4623223.77,0.002323822193014897
Aristazabal Island,2014,srsole,RSOLE5AB,0.8943077851080052,43925.350000000006,2.035971904852221e-5
Aristazabal Island,2014,srsole,RSOLEHSTR,32.925692214891995,43925.350000000006,7.495829222736299e-4
Pacific Offshore,2014,srsole,NA,0,9361.24,NA
West Vancouver Island,2013,srsole,NA,30876.26,17316756.11883684,NA
Strait of Georgia,2013,srsole,NA,6032.53,14096211.830460355,NA
North Coast,2013,srsole,RSOLEHSTR,307799.22,1183364.02,0.2601052717489247
Haida Gwaii,2013,srsole,RSOLE5AB,49307.38279413323,5786972.91,0.008520410162786337
Haida Gwaii,2013,srsole,RSOLEHSTR,206931.15720586677,5786972.91,0.03575810020611739
Central Coast,2013,srsole,RSOLE5AB,164701.74577834012,4682897.63,0.03517090459616563
Central Coast,2013,srsole,RSOLEHSTR,21139.944221659895,4682897.63,0.004514287070089101
North Vancouver Island,2013,srsole,RSOLE5AB,16608.99,18195198.150000002,9.12822705368559e-4
Pacific Offshore,2013,srsole,NA,0,30041.54,NA
West Vancouver Island,2012,srsole,NA,23091.06,15713811.249980953,NA
Strait of Georgia,2012,srsole,NA,9229.1,11309120.898615398,NA
North Coast,2012,srsole,RSOLEHSTR,214259.47,1012947.5,0.21152080438522233
Haida Gwaii,2012,srsole,RSOLE5AB,55149.403824440706,5858837.890000001,0.009413027781255218
Haida Gwaii,2012,srsole,RSOLEHSTR,231448.70617555926,5858837.890000001,0.03950420040988013
Central Coast,2012,srsole,RSOLE5AB,258296.28646822963,6651097.05,0.038835140207167725
Central Coast,2012,srsole,RSOLEHSTR,33153.07353177037,6651097.05,0.004984602281780022
North Vancouver Island,2012,srsole,RSOLE5AB,45744.23,15882505.030000001,0.002880164678908967
Aristazabal Island,2012,srsole,RSOLE5AB,0.7800733193579584,28531.95,2.7340343697432472e-5
Aristazabal Island,2012,srsole,RSOLEHSTR,28.71992668064204,28531.95,0.0010065882871882939
Pacific Offshore,2012,srsole,NA,0,14818.8,NA
West Vancouver Island,2011,srsole,NA,25351.4,15620818.084793031,NA
Strait of Georgia,2011,srsole,NA,6566.8,7687581.640764271,NA
North Coast,2011,srsole,RSOLEHSTR,388373.1,1116084.9,0.34797809736517354
Haida Gwaii,2011,srsole,RSOLE5AB,41218.92084479344,6398602.08,0.006441863446022173
Haida Gwaii,2011,srsole,RSOLEHSTR,172985.83915520654,6398602.08,0.027034942475311192
Central Coast,2011,srsole,RSOLE5AB,332566.6952385318,9315430.09,0.03570062702693009
Central Coast,2011,srsole,RSOLEHSTR,42685.89476146827,9315430.09,0.004582278472283427
North Vancouver Island,2011,srsole,RSOLE5AB,42015.23,12880619.940000001,0.0032618950171430954
Aristazabal Island,2011,srsole,RSOLE5AB,0.1977948619931366,30500.67,6.4849349864490384e-6
Aristazabal Island,2011,srsole,RSOLEHSTR,7.282205138006864,30500.67,2.387555794022513e-4
Pacific Offshore,2011,srsole,NA,0,6367.5,NA
West Vancouver Island,2010,srsole,NA,9353.1,10583536.314029172,NA
Strait of Georgia,2010,srsole,NA,2792.68,7873037.449448899,NA
North Coast,2010,srsole,RSOLEHSTR,171618.63,1510411.17,0.1136237823241204
Haida Gwaii,2010,srsole,RSOLE5AB,65870.07796957064,9266914.43,0.007108091745870437
Haida Gwaii,2010,srsole,RSOLEHSTR,276440.7820304293,9266914.43,0.0298309414766474
Central Coast,2010,srsole,RSOLE5AB,391211.40726478444,8696099.86,0.04498699572946078
Central Coast,2010,srsole,RSOLEHSTR,50213.11273521562,8696099.86,0.005774210685664277
North Vancouver Island,2010,srsole,RSOLE5AB,56912.7,2632440.65,0.021619746678809264
Aristazabal Island,2010,srsole,RSOLE5AB,0.12824934233512197,50359.26,2.5466883813448006e-6
Aristazabal Island,2010,srsole,RSOLEHSTR,4.721750657664877,50359.26,9.376131932170722e-5
Pacific Offshore,2010,srsole,NA,0,34715.009999999995,NA
West Vancouver Island,2009,srsole,NA,19646.58,14065268.216425687,NA
Strait of Georgia,2009,srsole,NA,6836.48,18544835.568107594,NA
North Coast,2009,srsole,RSOLEHSTR,175091.31,842187.1699999999,0.20790070929244864
Haida Gwaii,2009,srsole,RSOLE5AB,117570.49499881738,7717113.55,0.015235034995541484
Haida Gwaii,2009,srsole,RSOLEHSTR,493414.9250011826,7717113.55,0.06393775623544928
Central Coast,2009,srsole,RSOLE5AB,149672.25436064915,12261406.66,0.0122067768006521
Central Coast,2009,srsole,RSOLEHSTR,19210.86563935086,12261406.66,0.0015667750179122484
North Vancouver Island,2009,srsole,RSOLE5AB,25141.22,5608324.96,0.004482839382402692
Aristazabal Island,2009,srsole,RSOLE5AB,0.6103082105349722,25609.350000000002,2.3831460405475818e-5
Aristazabal Island,2009,srsole,RSOLEHSTR,22.469691789465024,25609.350000000002,8.774018781993694e-4
Pacific Offshore,2009,srsole,NA,0,9615.72,NA
West Vancouver Island,2008,srsole,NA,3151.66,14536209.030206352,NA
Strait of Georgia,2008,srsole,NA,3987.52,12169803.32048056,NA
North Coast,2008,srsole,RSOLEHSTR,210640.66,3751913.03,0.05614220220877562
Haida Gwaii,2008,srsole,RSOLE5AB,53437.70397985517,7449780.51,0.0071730575025834116
Haida Gwaii,2008,srsole,RSOLEHSTR,224265.1160201448,7449780.51,0.030103587041136172
Central Coast,2008,srsole,RSOLE5AB,52624.68044677527,22705959.03,0.002317659446898741
Central Coast,2008,srsole,RSOLEHSTR,6754.529553224734,22705959.03,2.974782762666129e-4
North Vancouver Island,2008,srsole,RSOLE5AB,15450.95,2432808.94,0.006351074162034278
Aristazabal Island,2008,srsole,RSOLE5AB,0.12904263723616397,27200.52,4.7441239077842615e-6
Aristazabal Island,2008,srsole,RSOLEHSTR,4.7509573627638355,27200.52,1.7466421093287319e-4
Pacific Offshore,2008,srsole,NA,0,12437.29,NA
West Vancouver Island,2007,srsole,NA,2701.24,9911612.701645885,NA
Strait of Georgia,2007,srsole,NA,768.69,13400668.095038457,NA
North Coast,2007,srsole,RSOLEHSTR,196315.17,2272795.24,0.08637609167115291
Haida Gwaii,2007,srsole,RSOLE5AB,72545.43969657843,7386760.319999999,0.009821009015299744
Haida Gwaii,2007,srsole,RSOLEHSTR,304455.6603034215,7386760.319999999,0.04121639895084907
Central Coast,2007,srsole,RSOLE5AB,170568.92623978047,29969006.09,0.005691510947261463
Central Coast,2007,srsole,RSOLEHSTR,21893.013760219535,29969006.09,7.305218496226592e-4
North Vancouver Island,2007,srsole,RSOLE5AB,25441.31,9642762.209999999,0.00263838404867188
West Vancouver Island,2015,shrimp,NA,17056084,32733550.720067725,NA
Strait of Georgia,2015,shrimp,NA,855852,16916651.25803751,NA
North Coast,2015,shrimp,NA,190907,6183163.396933077,NA
Haida Gwaii,2015,shrimp,NA,0,13542664.750681318,NA
Central Coast,2015,shrimp,NA,33129,4916529.47,NA
North Vancouver Island,2015,shrimp,NA,257632,5466401.905034657,NA
Aristazabal Island,2015,shrimp,NA,0,130331.65999999999,NA
West Vancouver Island,2014,shrimp,NA,15675,22189020.67017055,NA
Strait of Georgia,2014,shrimp,NA,1023751,15508684.950623112,NA
North Coast,2014,shrimp,NA,277032,8738613.755689513,NA
Haida Gwaii,2014,shrimp,NA,0,9029312.29,NA
Central Coast,2014,shrimp,NA,27582,4845805.251217306,NA
North Vancouver Island,2014,shrimp,NA,379213,5490220.951330182,NA
Aristazabal Island,2014,shrimp,NA,0,1330071.9520534652,NA
Pacific Offshore,2014,shrimp,NA,0,9361.24,NA
West Vancouver Island,2013,shrimp,NA,101552,17316756.11883684,NA
Strait of Georgia,2013,shrimp,NA,1170546,14096211.830460355,NA
North Coast,2013,shrimp,NA,300932,4330308.408733,NA
Haida Gwaii,2013,shrimp,NA,0,6216991.811604084,NA
Central Coast,2013,shrimp,NA,1015,9412649.495147534,NA
North Vancouver Island,2013,shrimp,NA,617641,4996359.600110408,NA
Aristazabal Island,2013,shrimp,NA,0,679871.7443152436,NA
Pacific Offshore,2013,shrimp,NA,0,30041.54,NA
West Vancouver Island,2012,shrimp,NA,803759,15713811.249980953,NA
Strait of Georgia,2012,shrimp,NA,958126,11309120.898615398,NA
North Coast,2012,shrimp,NA,205447,3888577.477974049,NA
Haida Gwaii,2012,shrimp,NA,0,10845063.119959434,NA
Central Coast,2012,shrimp,NA,38900,5370408.079975308,NA
North Vancouver Island,2012,shrimp,NA,520068,5365299.907356744,NA
Aristazabal Island,2012,shrimp,NA,0,85526.64,NA
Pacific Offshore,2012,shrimp,NA,0,14818.8,NA
West Vancouver Island,2011,shrimp,NA,304866,15620818.084793031,NA
Strait of Georgia,2011,shrimp,NA,967401,7687581.640764271,NA
North Coast,2011,shrimp,NA,270072,8595484.047202013,NA
Haida Gwaii,2011,shrimp,NA,0,7319205.81,NA
Central Coast,2011,shrimp,NA,16755,5212590.872784705,NA
North Vancouver Island,2011,shrimp,NA,373581,6452203.007632233,NA
Aristazabal Island,2011,shrimp,NA,0,993976.140166846,NA
Pacific Offshore,2011,shrimp,NA,0,6367.5,NA
West Vancouver Island,2010,shrimp,NA,85869,10583536.314029172,NA
Strait of Georgia,2010,shrimp,NA,1155564,7873037.449448899,NA
North Coast,2010,shrimp,NA,149846,3841450.283543457,NA
Haida Gwaii,2010,shrimp,NA,0,9241521.132846788,NA
Central Coast,2010,shrimp,NA,53212,9532951.747544048,NA
North Vancouver Island,2010,shrimp,NA,380577,5870856.955335896,NA
Aristazabal Island,2010,shrimp,NA,0,588791.5203010635,NA
Pacific Offshore,2010,shrimp,NA,0,34715.009999999995,NA
West Vancouver Island,2009,shrimp,NA,683801,14065268.216425687,NA
Strait of Georgia,2009,shrimp,NA,940495,18544835.568107594,NA
North Coast,2009,shrimp,NA,328249,5081576.212980492,NA
Haida Gwaii,2009,shrimp,NA,0,14117849.720231751,NA
Central Coast,2009,shrimp,NA,26620,5085115.877180197,NA
North Vancouver Island,2009,shrimp,NA,310424,6671595.270052206,NA
Aristazabal Island,2009,shrimp,NA,0,454057.20029877074,NA
Pacific Offshore,2009,shrimp,NA,0,9615.72,NA
West Vancouver Island,2008,shrimp,NA,715050,14536209.030206352,NA
Strait of Georgia,2008,shrimp,NA,910309,12169803.32048056,NA
North Coast,2008,shrimp,NA,386939,9152255.537298894,NA
Haida Gwaii,2008,shrimp,NA,1300,11240284.73,NA
Central Coast,2008,shrimp,NA,34332,4152124.140710771,NA
North Vancouver Island,2008,shrimp,NA,220739,4130771.8948168396,NA
Aristazabal Island,2008,shrimp,NA,0,1142380.2229039313,NA
Pacific Offshore,2008,shrimp,NA,0,12437.29,NA
West Vancouver Island,2007,shrimp,NA,540096,9911612.701645885,NA
Strait of Georgia,2007,shrimp,NA,1023858,13400668.095038457,NA
North Coast,2007,shrimp,NA,543292,4634037.613483222,NA
Haida Gwaii,2007,shrimp,NA,37300,11755290.6,NA
Central Coast,2007,shrimp,NA,59329,9862748.438992398,NA
North Vancouver Island,2007,shrimp,NA,351866,4732867.0501448,NA
Aristazabal Island,2007,shrimp,NA,0,187168.9044411718,NA
Pacific Offshore,2007,shrimp,NA,0,9217.08,NA
